L_target,seed,ID_RMSE,OOD_RMSE,L_cert,train_time_s
2.0,42,0.010485733026686535,0.013340629560426127,2.1211420027653793,7.65294075012207
2.0,43,0.01338871357992676,0.016677711604851424,1.9932466531094422,8.840962171554565
2.0,44,0.011443295769027197,0.014467264903378588,1.7412334914377752,9.483646631240845
2.0,45,0.014100053062847978,0.016699623185274067,1.9656926822212626,9.678993940353394
2.0,46,0.012205733587909594,0.014941870691523444,2.0055357651570755,9.178040504455566
