seed,design,delay_steps,mult,k_c,M_design,M_true,M_true_big,track_err_L2,overshoot,diverged
44,DeepONet-optimistic,100,,3.7732923546726203,0.09999999999999998,-0.9639838430207843,-1.3563647608923888,0.35758744416017,1.0076620794575353,False
45,LC-certificate,1,0.25,0.05839831316297214,0.775,0.9696039074815616,0.9635311249968795,0.978029224082121,1.0000629668553909,False
45,LC-certificate,1,0.5,0.11679662632594429,0.55,0.9392078149631232,0.9270622499937592,0.9559465958933926,1.0001253273643391,False
45,LC-certificate,1,1.0,0.23359325265188857,0.09999999999999998,0.8784156299262463,0.8541244999875184,0.9129477369267215,1.0002482334017393,False
45,LC-certificate,1,2.0,0.46718650530377714,-0.8,0.7568312598524927,0.7082489999750368,0.831615953203477,1.000486813904535,False
45,LC-certificate,1,4.0,0.9343730106075543,-2.6,0.5136625197049854,0.4164979999500734,0.6874129126922914,1.000935274496804,False
45,LC-certificate,1,8.0,1.8687460212151086,-6.2,0.027325039409970886,-0.16700400009985317,0.4688795530231571,1.0017191862977304,False
45,LC-certificate,1,16.0,3.737492042430217,-13.4,-0.9453499211800582,-1.3340080001997063,0.2606194720400382,1.0028490772465724,False
45,LC-certificate,1,32.0,7.474984084860434,-27.8,-2.8906998423601165,-3.6680160003994127,0.2554308701561527,1.0034663100889971,False
45,LC-certificate,1,64.0,14.949968169720869,-56.6,-6.781399684720233,-8.336032000798825,0.47073410107004565,0.9989478500726139,False
45,LC-certificate,1,128.0,29.899936339441737,-114.2,-14.562799369440466,-17.67206400159765,0.515230840200312,0.9726095121200171,False
45,DeepONet-optimistic,1,,3.5725570167250953,0.09999999999999998,-0.8595018884316967,-1.2310085382239726,0.2694263849681208,1.0027722454299428,False
45,LC-certificate,100,0.25,0.05839831316297214,0.775,0.9696039074815616,0.9635311249968795,0.981334895548844,1.0001201757551694,False
45,LC-certificate,100,0.5,0.11679662632594429,0.55,0.9392078149631232,0.9270622499937592,0.9623941421802595,1.0002403014700558,False
45,LC-certificate,100,1.0,0.23359325265188857,0.09999999999999998,0.8784156299262463,0.8541244999875184,0.9252001546218089,1.0004804027787477,False
45,LC-certificate,100,2.0,0.46718650530377714,-0.8,0.7568312598524927,0.7082489999750368,0.853664132651839,1.000960004910193,False
45,LC-certificate,100,4.0,0.9343730106075543,-2.6,0.5136625197049854,0.4164979999500734,0.7227947822809241,1.0019168072164337,False
45,LC-certificate,100,8.0,1.8687460212151086,-6.2,0.027325039409970886,-0.16700400009985317,0.5161822171856392,1.0038208038996526,False
45,LC-certificate,100,16.0,3.737492042430217,-13.4,-0.9453499211800582,-1.3340080001997063,0.3576203132416032,1.0075903647356759,False
45,LC-certificate,100,32.0,7.474984084860434,-27.8,-2.8906998423601165,-3.6680160003994127,0.4966180836947163,1.0149769656205576,False
45,LC-certificate,100,64.0,14.949968169720869,-56.6,-6.781399684720233,-8.336032000798825,1.0751896069241922,2.259580813350583,False
45,LC-certificate,100,128.0,29.899936339441737,-114.2,-14.562799369440466,-17.67206400159765,2.847784525750492,4.977833872596914,False
45,DeepONet-optimistic,100,,3.5725570167250953,0.09999999999999998,-0.8595018884316967,-1.2310085382239726,0.35887425314536064,1.0072597261119292,False
46,LC-certificate,1,0.25,0.05781880064763973,0.775,0.969905541468531,0.9638930219137549,0.9782503055596438,1.0000623449875403,False
46,LC-certificate,1,0.5,0.11563760129527946,0.55,0.9398110829370621,0.9277860438275098,0.9563810886234765,1.000124095593144,False
46,LC-certificate,1,1.0,0.23127520259055892,0.09999999999999998,0.8796221658741241,0.8555720876550198,0.9137859928960724,1.0002458175978095,False
46,LC-certificate,1,2.0,0.46255040518111784,-0.8,0.7592443317482482,0.7111441753100396,0.8331697625660709,1.0004821722964272,False
46,LC-certificate,1,4.0,0.9251008103622357,-2.6,0.5184886634964965,0.4222883506200792,0.690039493108695,1.0009267436854403,False
46,LC-certificate,1,8.0,1.8502016207244714,-6.2,0.03697732699299283,-0.15542329875984162,0.4723700772503876,1.0017050741542615,False
46,LC-certificate,1,16.0,3.7004032414489427,-13.4,-0.9260453460140143,-1.3108465975196832,0.2624755509860579,1.0028321794462216,False
46,LC-certificate,1,32.0,7.4008064828978855,-27.8,-2.8520906920280287,-3.6216931950393665,0.25392257985859623,1.003474200297659,False
46,LC-certificate,1,64.0,14.801612965795771,-56.6,-6.704181384056057,-8.243386390078733,0.46719017356046694,0.9991037171895915,False
46,LC-certificate,1,128.0,29.603225931591542,-114.2,-14.408362768112115,-17.486772780157466,0.5159273949615247,0.9733017131317898,False
46,DeepONet-optimistic,1,,3.50308703061557,0.09999999999999998,-0.8233430336519896,-1.187625568705203,0.2735775935372117,1.0027385789810845,False
46,LC-certificate,100,0.25,0.05781880064763973,0.775,0.969905541468531,0.9638930219137549,0.9815239828693494,1.0001189834433577,False
